Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,MP-Xylene,RH,WS,WD,SR,BP,VWS,AT,Xylene
2024-09-27,26.31,94.48,9.08,28.0,22.05,22.73,12.52,0.91,92.48,0.13,5.18,2.81,67.49,2.69,112.97,137.22,735.46,-4.43,33.14,0.76
2024-09-28,71.55,83.32,11.36,37.57,29.22,19.47,12.89,0.79,110.7,0.25,10.26,5.63,69.99,2.19,122.11,136.12,735.45,-3.15,32.31,0.76
2024-09-29,48.5,217.84,23.66,29.42,34.89,18.87,12.86,0.77,128.92,0.38,15.33,8.44,69.97,1.52,248.7,134.81,735.71,-2.11,32.87,0.76
2024-09-30,82.91,352.36,49.32,43.65,63.31,21.57,18.29,1.15,61.06,0.5,20.41,11.26,68.27,0.78,144.06,138.41,735.59,-1.46,33.66,0.76
2024-10-01,92.42,404.48,40.94,55.55,62.85,20.41,16.46,1.04,65.43,0.63,25.48,14.07,66.16,0.84,97.06,141.32,735.53,-1.51,34.12,2.07
2024-10-02,105.91,504.06,104.64,58.41,116.84,21.44,90.64,1.53,63.96,0.7,16.96,0.66,61.98,0.74,127.18,138.44,735.53,-1.5,34.68,2.07
2024-10-03,101.78,546.92,122.93,61.75,132.78,23.51,25.91,1.42,75.04,0.61,17.93,0.45,57.9,0.72,116.29,137.21,735.45,-1.46,34.36,2.07
2024-10-04,107.07,571.72,139.55,55.2,142.82,32.63,33.45,1.5,85.87,0.0,0.05,0.0,61.23,0.73,171.09,139.88,735.64,-1.54,34.25,2.07
2024-10-05,105.39,468.37,113.44,62.54,136.86,27.07,14.0,1.88,96.17,2.5,19.12,16.1,60.56,0.81,172.39,133.52,735.45,-1.52,34.37,2.07
2024-10-06,65.12,507.79,82.82,53.05,95.61,24.63,49.75,2.21,78.56,3.11,52.19,0.36,57.64,1.03,170.8,135.85,735.53,-1.77,34.25,2.07
2024-10-07,67.51,385.73,43.39,56.72,71.05,23.7,13.67,1.82,86.75,3.34,89.36,0.65,57.41,0.73,196.18,134.77,735.6,-1.5,33.79,2.07
2024-10-08,131.74,495.49,53.59,73.64,82.22,22.22,11.19,2.03,87.31,4.75,122.48,6.54,56.72,0.74,218.82,126.96,735.24,-1.47,33.63,2.07
2024-10-09,72.76,378.8,43.07,64.79,70.42,22.48,48.76,1.79,80.26,4.52,117.84,11.29,52.36,0.87,173.1,135.54,734.66,-1.51,34.32,2.07
2024-10-10,71.27,369.49,37.82,70.32,71.34,24.59,19.24,1.69,65.15,4.2,114.89,10.59,53.87,0.87,180.58,133.03,734.97,-1.5,33.18,2.07
2024-10-11,79.08,417.92,38.75,91.23,79.87,31.51,15.01,1.74,54.96,4.79,101.18,10.75,54.69,0.8,165.81,134.2,735.0,-1.53,32.59,2.07
2024-10-12,113.47,492.45,98.48,84.47,133.03,27.87,9.98,2.23,66.82,5.48,95.97,14.51,55.15,0.64,198.18,130.34,735.01,-1.45,32.37,2.07
2024-10-13,177.14,524.0,163.35,81.73,191.37,24.12,17.11,3.2,58.01,8.22,98.24,24.87,52.31,0.59,230.26,133.48,735.02,-1.44,32.46,2.07
2024-10-14,192.01,555.23,158.25,99.92,199.76,34.84,12.54,2.83,178.79,6.77,119.76,22.65,51.8,0.56,232.36,132.08,735.07,-1.44,32.24,2.07
2024-10-15,140.75,562.77,140.07,94.23,164.0,42.78,12.12,2.57,130.48,7.56,88.89,21.35,52.37,0.67,198.27,129.96,735.02,-1.49,32.01,2.07
2024-10-16,143.03,578.5,151.07,113.88,183.39,44.06,19.47,2.75,82.16,6.47,89.26,28.69,53.24,0.6,167.74,131.28,735.02,-1.48,32.23,2.07
2024-10-17,187.86,640.19,157.15,90.29,192.95,57.3,27.07,3.21,33.85,7.54,111.14,38.22,54.72,0.64,246.39,126.65,735.0,-1.51,32.52,2.07
2024-10-18,206.94,637.88,212.26,82.95,249.65,64.66,17.5,3.72,48.82,7.71,127.58,45.55,55.01,0.56,228.29,126.45,735.07,-1.48,32.75,2.07
2024-10-19,192.8,635.98,196.41,89.63,213.29,66.83,20.48,2.92,26.67,7.78,119.41,36.88,54.57,0.64,232.7,133.22,735.03,-1.48,33.2,2.07
2024-10-20,203.07,516.84,138.34,79.09,154.54,81.82,17.06,2.99,54.84,5.47,120.58,25.98,59.86,0.95,247.77,126.05,735.6,-1.83,32.78,2.07
2024-10-21,188.37,404.88,74.83,86.88,107.06,74.66,22.94,2.3,107.38,4.57,117.58,21.51,61.77,1.21,247.03,126.64,735.43,-1.84,32.39,2.07
2024-10-22,208.1,557.96,127.95,99.69,157.07,68.84,13.03,2.64,26.06,4.9,117.98,24.43,62.49,0.59,219.32,125.53,735.83,-1.42,31.16,2.07
2024-10-23,172.33,563.92,96.65,108.06,136.06,85.54,12.82,2.57,11.73,6.42,96.61,18.56,59.39,0.78,129.25,124.99,735.97,-1.53,30.34,2.07
2024-10-24,166.01,470.65,122.76,119.75,163.48,64.45,15.6,2.27,13.39,5.11,94.78,15.21,55.82,0.8,96.08,127.88,736.25,-1.48,30.43,2.07
2024-10-25,160.44,451.88,146.64,134.08,190.2,63.05,15.53,2.23,11.73,5.35,91.05,15.72,52.89,0.82,124.52,127.57,736.03,-1.55,30.17,2.07
2024-10-26,227.8,520.01,176.67,157.02,221.93,67.82,17.9,2.85,22.05,6.26,89.44,22.12,56.14,0.81,164.32,128.39,736.19,-1.51,29.53,2.07
2024-10-27,223.81,418.59,157.78,131.48,197.91,100.56,14.2,3.03,26.29,5.24,102.66,27.92,63.01,0.91,247.78,124.61,736.72,-1.66,30.0,2.07
2024-10-28,173.43,358.81,119.61,107.14,154.24,82.09,13.46,2.37,7.54,4.77,99.08,18.36,61.54,0.99,243.78,103.92,736.01,-1.8,30.01,2.07
2024-10-29,162.3,419.21,133.07,69.94,145.35,52.44,8.09,2.45,11.95,4.61,102.07,22.92,60.31,0.84,234.35,125.51,735.81,-1.67,30.7,2.07
2024-10-30,224.5,544.54,129.76,82.63,149.45,57.39,14.03,2.98,48.25,7.04,113.17,33.3,58.61,0.66,166.44,120.29,735.72,-1.47,30.85,2.07
2024-10-31,242.08,485.38,115.82,72.46,132.71,52.23,8.44,2.59,13.8,6.04,86.41,20.18,56.92,0.76,120.72,121.79,735.84,-1.5,30.46,2.07
2024-11-01,279.15,499.55,97.48,69.09,127.43,35.2,16.12,2.78,11.73,5.59,78.69,13.02,50.52,0.83,210.1,127.76,735.96,-1.54,29.51,3.62
2024-11-02,307.43,559.52,181.68,83.64,192.2,45.74,9.91,2.78,35.69,7.68,91.21,21.83,52.94,0.5,234.15,120.81,734.92,-1.46,28.95,3.62
2024-11-03,314.47,599.32,202.11,90.9,227.33,49.67,13.03,3.26,90.0,8.41,100.05,28.58,56.5,0.51,245.12,123.25,735.07,-1.45,28.52,3.62
2024-11-04,337.88,621.61,211.38,103.11,251.84,62.41,15.58,3.88,16.38,9.34,104.3,34.76,61.1,0.55,239.72,122.01,735.17,-1.46,28.28,3.62
2024-11-05,274.57,557.7,119.49,90.92,181.36,74.29,17.46,3.81,60.77,7.46,140.42,41.22,60.67,0.95,246.47,143.67,735.18,-1.61,28.68,3.62
2024-11-06,254.62,557.67,173.85,111.32,200.56,58.61,8.47,2.61,90.17,6.04,92.78,32.9,55.02,0.58,193.08,132.9,736.02,-1.44,30.08,3.62
2024-11-07,295.59,605.25,230.74,82.38,243.45,76.31,15.15,3.48,41.65,6.96,97.92,36.04,64.97,0.7,241.14,115.07,735.2,-1.5,28.3,3.62
2024-11-08,264.41,468.6,143.85,72.91,155.71,73.81,12.49,2.82,12.92,6.36,75.93,26.37,66.56,0.88,240.81,116.86,735.23,-1.62,28.4,3.62
2024-11-09,208.84,366.86,62.78,73.85,90.33,64.91,12.64,2.14,12.12,4.97,87.78,30.1,61.98,1.41,241.67,116.92,735.26,-2.0,29.07,3.62
2024-11-10,208.43,372.22,76.43,78.68,103.99,56.25,16.18,2.21,34.15,4.96,99.31,37.36,63.58,1.18,245.29,115.77,735.4,-1.6,28.67,3.62
2024-11-11,247.74,488.62,152.04,91.78,172.43,57.96,14.46,2.88,96.66,6.15,116.8,36.16,65.07,0.78,183.71,115.15,735.21,-1.53,28.24,3.62
2024-11-12,243.75,484.29,160.13,90.0,178.07,55.78,10.48,2.83,19.48,6.43,116.39,34.76,59.06,0.69,146.21,115.77,735.45,-1.5,28.61,3.62
2024-11-13,511.37,680.32,69.7,87.88,103.42,53.65,12.22,3.47,11.6,10.01,89.51,19.96,73.45,0.74,200.1,107.73,735.2,-1.45,26.49,3.62
2024-11-14,325.63,550.97,117.52,90.75,157.96,50.62,14.6,3.71,21.36,9.81,86.56,27.07,69.93,0.85,247.02,114.16,735.22,-1.59,26.05,3.62
2024-11-15,397.62,600.21,91.22,96.03,125.25,52.8,10.06,3.16,11.55,9.22,78.49,31.82,63.4,0.6,219.99,114.62,735.48,-1.46,26.89,3.62
2024-11-16,437.37,686.6,165.19,105.9,190.33,53.73,17.11,3.55,13.37,8.36,77.71,30.43,62.73,0.51,120.98,115.79,735.42,-1.44,26.81,3.62
2024-11-17,475.85,679.75,123.25,101.73,154.38,63.69,7.49,3.54,12.71,10.16,79.47,28.19,65.58,0.69,200.65,114.42,735.48,-1.46,26.07,3.62
2024-11-18,672.88,838.52,13.14,96.34,55.16,54.69,17.75,3.6,12.73,10.29,66.45,17.94,74.45,0.65,227.88,111.56,735.39,-1.45,24.38,3.62
2024-11-19,427.95,592.56,12.44,112.09,62.9,53.28,15.07,3.52,10.63,9.11,77.9,29.23,68.4,0.55,237.62,117.12,735.52,-1.47,24.45,3.62
2024-11-20,301.59,547.33,11.89,112.71,63.83,51.51,10.59,3.39,15.11,8.51,78.66,30.96,62.53,0.57,232.92,117.64,735.43,-1.49,24.49,3.62
2024-11-21,242.8,490.41,14.9,116.22,64.46,60.09,10.45,4.44,15.62,9.39,83.07,44.05,62.72,0.57,140.74,117.89,735.41,-1.53,24.57,3.62
2024-11-22,336.73,607.54,13.6,129.75,72.91,61.52,6.75,4.36,13.44,8.91,81.72,41.2,62.59,0.51,65.95,115.48,735.47,-1.61,24.82,3.62
2024-11-23,318.4,625.99,9.38,125.89,67.79,70.0,16.87,5.28,18.42,9.76,98.01,72.07,64.34,0.57,134.39,116.98,735.4,-1.68,25.18,3.62
2024-11-24,193.58,414.58,10.05,49.15,30.91,35.39,10.52,3.88,12.43,7.62,78.69,44.72,58.71,0.58,212.57,115.92,735.52,-1.7,25.61,3.62
2024-11-25,291.87,517.23,53.51,34.63,51.59,12.66,14.26,3.2,6.43,6.52,71.11,39.38,64.24,0.61,140.81,115.01,735.58,-1.67,25.11,3.62
2024-11-26,164.78,397.95,21.96,83.09,61.18,20.35,13.95,2.9,8.06,3.49,54.0,36.88,55.47,0.59,116.29,128.78,737.18,-1.72,27.48,3.62
2024-11-27,153.44,393.18,5.37,126.48,71.65,25.0,17.19,3.0,13.69,0.18,1.71,6.3,53.23,0.63,193.41,163.05,737.95,-1.77,26.49,3.62
2024-11-28,238.85,484.17,6.33,179.24,100.43,32.2,20.85,3.65,10.0,0.3,3.05,1.36,61.8,0.56,244.16,113.37,739.29,-1.85,24.78,3.62
2024-11-29,257.73,508.62,7.18,221.28,123.47,37.56,21.71,3.79,22.81,0.35,7.93,2.7,61.57,0.51,242.37,114.25,740.2,-1.9,24.77,3.62
2024-11-30,247.38,502.99,6.88,315.54,180.03,48.12,31.28,5.47,6.83,0.49,9.65,3.99,64.17,0.51,248.66,108.0,740.59,-1.99,24.72,3.62
2024-12-01,163.92,348.79,4.57,165.84,92.04,57.43,15.27,2.67,8.13,0.25,4.55,1.84,63.2,0.57,240.26,111.44,740.85,-2.03,25.36,2.7
2024-12-02,150.88,342.39,5.01,187.57,102.7,52.93,17.07,2.98,7.13,0.23,4.28,1.82,63.51,0.56,167.61,113.14,743.17,-2.01,25.62,2.7
2024-12-03,151.9,340.21,4.59,173.63,93.51,54.67,15.55,2.72,5.87,0.31,4.9,2.02,63.32,0.64,150.55,110.47,748.47,-2.05,26.35,2.7
2024-12-04,68.01,202.25,4.3,89.12,47.22,43.04,6.25,1.09,10.62,0.12,1.84,0.52,51.13,1.02,192.96,130.04,740.13,-2.15,26.37,2.7
2024-12-05,95.74,255.4,4.33,156.77,83.43,40.56,9.07,1.59,9.84,0.17,2.85,0.99,49.16,0.87,205.29,120.95,739.79,-2.18,24.59,2.7
2024-12-06,119.72,318.52,7.25,195.81,122.14,48.67,13.88,2.43,8.81,0.21,3.5,1.36,53.66,0.73,201.87,111.19,739.97,-2.18,23.84,2.7
2024-12-07,168.72,413.08,8.38,236.65,170.72,54.19,21.82,3.81,11.11,0.96,11.63,9.85,55.91,0.59,201.41,112.33,740.17,-2.23,23.32,2.7
2024-12-08,230.85,436.62,3.06,184.0,98.98,68.82,20.65,3.61,31.37,1.7,19.77,18.35,56.72,1.52,249.31,109.44,739.86,-3.63,23.54,2.7
2024-12-09,84.03,167.46,4.13,104.87,56.81,55.32,13.19,2.3,18.03,2.45,27.9,26.84,64.52,1.03,222.47,153.03,740.12,-2.43,22.97,2.7
2024-12-10,110.6,230.25,6.84,124.14,67.8,47.52,7.89,1.38,9.52,3.2,36.03,35.33,54.27,0.86,187.08,120.16,740.08,-2.2,22.91,2.7
2024-12-11,106.75,256.08,10.65,153.39,134.94,53.78,8.84,1.48,10.64,3.2,44.17,43.83,46.9,0.83,225.68,120.75,740.46,-1.97,22.55,2.7
2024-12-12,161.35,329.77,14.62,281.75,174.34,95.8,6.94,1.21,9.83,5.29,52.3,52.32,52.91,0.67,235.74,120.88,740.54,-1.9,22.15,2.7
2024-12-13,118.46,250.96,13.28,225.05,125.84,95.84,6.43,1.12,13.99,3.88,52.64,8.88,50.44,1.19,224.09,121.65,740.36,-2.17,13.26,2.7
2024-12-14,113.58,267.87,105.58,168.15,165.49,71.75,13.64,1.62,11.16,4.25,54.77,13.34,50.02,0.86,230.69,120.89,740.51,-1.84,13.0,2.7
2024-12-15,206.11,428.21,82.01,47.72,92.05,24.51,12.07,2.12,9.01,5.98,58.72,19.68,54.88,0.53,206.12,121.45,740.47,-1.75,12.7,2.7
2024-12-16,388.3,628.85,138.3,67.87,148.54,34.86,15.03,4.12,9.69,8.49,66.72,39.78,66.87,0.47,230.16,117.68,740.39,-1.87,12.26,2.7
2024-12-17,482.74,683.83,165.05,113.82,194.73,50.36,19.39,6.0,12.29,8.57,82.8,339.74,71.95,0.68,181.67,84.58,740.02,-2.16,12.52,2.7
2024-12-18,443.15,614.33,122.5,166.93,154.14,83.67,10.82,3.54,6.43,9.79,67.13,38.54,73.51,0.49,38.88,42.82,740.03,-1.84,13.88,2.7
2024-12-19,438.5,608.04,204.9,240.44,256.61,103.62,12.21,3.92,17.82,8.89,76.29,42.38,71.68,0.92,165.67,42.68,740.25,-2.34,13.79,2.7
2024-12-20,332.52,489.76,81.29,131.14,135.84,76.01,16.62,1.5,39.87,7.25,65.66,27.1,68.67,0.53,249.81,42.52,740.09,-1.8,14.63,2.7
2024-12-21,254.38,405.96,125.4,148.94,177.31,77.91,6.46,2.51,7.71,6.19,55.79,25.43,66.23,0.6,188.49,42.9,740.06,-1.79,14.65,2.7
2024-12-22,368.79,554.21,177.61,202.88,204.36,89.07,7.76,4.57,15.48,7.68,70.91,37.17,67.53,0.75,247.93,42.86,740.14,-1.92,14.41,2.7
2024-12-23,309.17,434.29,72.47,130.43,128.3,97.48,14.16,2.14,13.5,6.12,67.01,25.12,71.34,1.12,241.4,35.77,739.86,-2.17,14.04,2.7
2024-12-24,212.86,303.04,59.49,105.28,104.37,80.49,5.51,1.54,12.05,5.46,53.34,16.56,70.41,1.11,251.0,42.48,740.29,-2.12,14.56,2.7
2024-12-25,213.58,310.46,133.77,132.38,179.18,95.12,9.68,1.93,4.64,6.12,53.07,24.31,75.76,0.52,158.1,44.5,740.06,-1.76,14.5,2.7
2024-12-26,258.46,409.12,152.36,147.21,202.18,93.27,5.97,2.34,5.81,6.2,58.8,30.79,70.36,0.59,242.79,43.23,740.07,-1.77,14.91,2.7
2024-12-27,201.56,240.34,56.41,93.86,95.78,98.62,6.33,1.29,7.82,4.87,66.18,15.27,85.92,1.6,240.99,18.47,740.51,-3.25,13.85,2.7
2024-12-28,111.92,151.11,93.26,97.74,127.79,82.53,11.67,1.37,2.61,4.28,60.33,28.66,90.09,0.6,212.98,31.43,740.03,-1.84,13.98,2.7
2024-12-29,123.29,178.12,57.66,75.84,87.24,72.08,1.54,1.23,3.85,2.8,48.33,11.57,84.74,1.05,222.97,41.78,740.0,-1.96,13.84,2.7
2024-12-30,106.01,181.87,49.98,67.24,76.41,57.98,4.7,1.64,4.57,2.15,41.54,6.42,79.71,1.03,194.38,55.83,739.99,-1.87,12.87,2.7
2024-12-31,236.47,380.2,68.07,70.94,93.08,58.2,9.51,2.39,5.52,4.22,44.31,14.67,74.44,0.84,238.19,61.56,740.08,-1.79,13.02,2.7
2025-01-01,207.96,327.35,76.34,70.21,99.41,74.43,12.16,2.13,4.17,4.15,43.95,8.94,78.91,0.7,217.51,46.32,739.98,-1.72,12.25,5.46
2025-01-02,208.17,319.46,66.57,67.96,85.17,83.13,7.86,2.16,4.55,4.13,40.82,6.2,80.2,0.75,179.94,54.79,739.97,-1.74,12.3,5.46
2025-01-03,470.81,675.09,163.89,117.78,176.84,117.57,23.07,3.04,5.39,7.07,63.73,25.28,80.02,0.54,244.63,58.1,739.83,-1.74,14.15,5.46
2025-01-04,358.85,454.33,94.8,82.99,130.12,118.83,12.07,2.78,7.14,9.09,69.52,21.33,87.75,1.46,250.26,49.25,739.49,-2.28,12.97,5.46
2025-01-05,190.02,269.27,36.41,54.28,58.45,58.02,9.62,1.73,5.16,4.95,41.19,7.37,80.54,1.91,235.91,59.09,739.22,-3.13,12.97,5.46
2025-01-06,226.06,325.59,61.16,68.1,85.98,65.38,10.17,2.3,4.01,5.01,45.52,7.8,83.11,0.99,226.18,40.99,739.01,-1.96,13.2,5.46
2025-01-07,211.79,336.69,127.29,69.54,132.58,78.1,19.46,1.74,4.03,4.01,43.88,10.06,83.45,0.8,245.21,62.89,739.09,-1.88,12.99,5.46
2025-01-08,205.46,375.4,133.93,79.28,143.84,58.02,17.23,2.37,7.33,4.56,43.24,12.75,62.33,0.74,218.12,71.96,739.21,-1.9,14.39,5.46
2025-01-09,436.83,636.49,275.21,69.75,260.84,58.84,25.48,4.57,7.48,8.2,75.32,33.87,77.91,0.76,167.3,48.87,739.43,-1.97,13.12,5.46
2025-01-10,353.12,467.82,127.33,49.26,121.61,63.66,31.18,3.14,6.84,6.67,58.61,20.31,89.0,1.11,238.38,42.59,739.09,-2.15,12.14,5.46
2025-01-11,207.29,262.53,60.97,52.71,78.45,52.51,9.59,1.85,3.86,5.42,53.8,15.42,87.26,1.35,240.03,11.81,739.9,-2.68,12.52,5.46
2025-01-12,204.3,274.62,71.24,54.85,87.1,52.12,8.59,2.42,3.84,4.2,48.14,13.62,81.95,0.53,225.48,41.61,739.31,-1.62,13.63,5.46
2025-01-13,183.11,297.05,71.39,60.9,84.24,51.08,71.85,2.06,3.07,3.72,42.58,10.31,79.83,0.79,232.16,55.97,739.85,-1.68,13.96,5.46
2025-01-14,256.15,388.28,96.56,59.76,110.3,50.32,167.86,2.64,3.33,5.02,42.66,11.13,83.46,0.65,232.62,39.3,740.0,-1.57,12.85,5.46
2025-01-15,417.56,540.67,180.67,52.63,174.88,61.99,28.19,4.74,9.03,6.67,57.55,25.45,88.82,0.62,140.31,75.18,740.0,0.77,17.47,5.46
2025-01-16,267.42,346.21,86.67,55.85,100.17,43.86,16.01,3.67,7.61,4.17,54.62,14.68,82.99,0.37,7.99,117.95,740.0,18.87,23.9,5.46
2025-01-17,207.21,297.6,69.25,47.93,81.8,47.07,20.47,3.19,4.36,5.22,49.07,15.53,89.12,0.3,7.1,51.09,740.0,26.35,22.57,5.46
2025-01-18,199.73,329.37,65.31,46.76,77.98,41.24,15.05,2.71,7.01,3.38,39.55,8.84,79.0,0.37,7.12,126.17,740.0,23.37,24.34,5.46
2025-01-19,308.28,506.62,144.12,73.78,166.25,60.05,11.33,4.23,7.72,5.9,50.91,18.3,74.66,0.3,6.8,125.32,740.0,12.63,26.44,5.46
2025-01-20,202.96,350.04,143.52,89.81,164.5,77.9,63.93,3.18,4.84,3.84,43.26,13.28,72.12,0.33,6.73,119.45,740.0,42.4,26.84,5.46
2025-01-21,165.15,305.78,108.37,100.43,141.5,65.54,9.35,2.12,6.19,3.34,38.79,9.25,66.53,0.34,5.57,126.58,739.05,58.81,26.53,5.46
2025-01-22,151.02,331.37,132.9,80.32,149.02,60.02,11.25,2.2,5.93,3.94,44.88,12.97,67.91,0.31,5.64,128.27,737.0,22.8,26.43,5.46
2025-01-23,140.54,250.42,117.24,78.05,136.82,59.98,7.32,2.03,5.48,4.01,55.07,16.5,66.11,0.34,4.95,128.31,737.01,35.6,26.77,5.46
2025-01-24,105.78,220.55,79.59,87.74,111.38,56.43,12.16,1.31,7.1,2.43,36.92,6.18,57.94,0.38,4.05,128.27,736.77,50.04,26.16,5.46
2025-01-25,104.53,270.31,76.77,80.29,105.14,50.01,16.06,1.46,7.43,2.25,33.1,4.11,57.87,0.41,3.72,142.93,736.56,41.38,24.79,5.46
2025-01-26,193.3,428.0,389.27,136.49,389.07,54.55,10.18,2.91,4.45,5.44,40.38,16.74,64.5,0.3,8.53,5.0,736.75,2.73,23.46,5.46
2025-01-27,163.89,366.38,213.67,115.43,238.25,57.73,7.12,2.46,5.73,3.76,38.66,11.16,63.46,0.33,4.71,100.78,736.5,19.55,24.26,5.46
2025-01-28,168.43,384.07,151.25,131.44,189.31,56.7,9.83,2.79,7.42,4.23,42.01,12.37,60.12,0.31,5.12,130.87,736.58,20.05,25.39,5.46
2025-01-29,264.51,434.27,78.31,123.84,129.49,72.17,15.71,2.69,9.18,4.41,49.2,14.59,63.22,0.64,4.45,148.01,736.84,5.08,22.5,5.46
2025-01-30,201.45,327.71,95.25,102.65,131.46,70.34,24.63,2.21,6.36,3.11,43.51,8.29,68.01,0.55,5.43,127.48,736.89,19.04,21.39,5.46
2025-01-31,294.96,475.28,236.67,93.86,245.94,71.56,19.86,3.36,10.57,4.41,67.35,20.69,74.06,0.34,6.94,151.03,737.07,10.57,21.45,5.46
2025-02-01,357.27,537.13,88.71,106.93,129.01,59.46,12.91,3.15,7.14,6.1,44.02,12.66,70.19,0.31,8.09,280.19,737.0,30.13,22.46,3.16
2025-02-02,198.22,302.93,77.68,70.34,100.57,55.46,8.38,1.87,4.37,3.78,36.81,7.63,74.75,0.31,35.23,164.67,737.0,26.85,20.47,3.16
2025-02-03,179.73,281.64,58.84,187.1,62.34,110.69,4.59,0.47,1.21,24.62,9.94,5.96,55.95,26.84,34.56,237.67,737.03,16.3,22.74,3.16
2025-02-04,120.15,141.32,59.73,236.67,72.02,138.53,1.77,0.98,0.9,40.4,5.71,11.49,60.26,34.38,1.0,363.47,737.0,7.27,23.22,3.16
2025-02-05,60.58,1.0,55.44,232.23,70.74,135.52,1.79,0.87,0.9,35.24,3.29,6.25,68.96,34.52,1.02,258.63,737.0,6.84,20.15,3.16
2025-02-06,1.0,1.0,46.43,128.78,49.9,83.14,1.8,1.19,0.9,26.12,1.49,3.05,49.88,34.57,1.04,193.12,737.0,7.05,21.91,3.16
2025-02-07,75.74,194.11,68.0,86.49,101.29,35.26,4.45,1.02,6.89,1.73,28.37,3.96,47.8,0.52,357.56,161.78,736.93,1.35,21.35,3.16
2025-02-08,92.55,246.29,124.17,95.78,151.89,34.76,8.98,1.42,6.16,2.45,32.55,6.53,51.11,0.38,357.78,121.23,737.0,1.27,21.23,3.16
2025-02-09,140.99,327.78,159.97,103.01,184.85,37.85,10.77,1.85,5.38,3.8,40.19,10.84,56.47,0.31,356.87,131.95,737.0,1.54,21.83,3.16
2025-02-10,168.25,438.34,208.2,106.32,225.8,41.07,9.63,2.25,5.57,3.9,42.66,16.69,58.16,0.32,265.78,130.8,737.06,1.33,22.16,3.16
2025-02-11,219.66,439.93,204.88,109.66,225.09,47.81,14.58,2.35,9.6,4.91,44.82,17.63,58.76,0.31,123.52,130.38,737.12,1.33,22.43,3.16
2025-02-12,99.96,276.45,101.59,66.28,117.88,43.62,8.98,1.18,9.96,2.88,35.45,9.89,54.74,0.49,87.51,133.76,737.56,1.53,22.09,3.16
2025-02-13,46.42,240.79,43.23,54.65,64.38,23.52,15.25,0.48,25.4,1.05,23.82,2.54,40.97,1.01,91.42,246.9,739.32,1.39,24.25,3.16
2025-02-14,68.31,187.69,103.84,76.21,125.08,24.81,18.57,0.9,9.15,2.13,31.77,7.74,50.75,0.37,108.68,76.71,739.97,1.35,21.21,3.16
2025-02-15,117.14,316.55,143.62,83.83,162.53,27.27,11.81,2.1,6.69,2.82,33.94,6.39,53.45,0.33,182.09,79.7,739.17,1.14,21.58,3.16
2025-02-16,189.0,355.54,100.01,73.31,120.29,40.52,12.51,1.77,14.0,2.87,40.01,14.31,59.4,0.33,125.71,129.36,739.22,1.53,22.56,3.16
2025-02-17,156.08,356.85,167.41,78.56,177.89,38.19,16.49,2.24,8.1,2.92,46.08,22.23,60.84,0.31,129.12,103.26,739.55,1.48,21.84,3.16
2025-02-18,94.45,259.63,97.42,70.17,117.56,36.32,18.7,2.01,8.92,5.4,39.2,13.52,46.48,0.42,98.1,208.65,739.33,1.45,25.02,3.16
2025-02-19,99.19,256.38,78.21,64.47,97.87,31.74,7.58,1.12,11.23,4.75,42.32,6.83,52.15,0.35,153.52,145.74,739.9,1.29,23.63,3.16
2025-02-20,70.3,152.47,19.6,41.27,36.98,40.73,12.76,0.49,14.41,1.91,35.48,2.92,52.75,2.67,171.85,288.1,739.5,1.42,24.52,3.16
2025-02-21,86.31,174.08,46.45,69.87,74.87,43.38,9.9,2.08,18.07,3.29,39.46,3.45,57.78,0.34,98.08,179.08,739.38,1.36,24.34,3.16
2025-02-22,60.04,131.12,59.61,57.08,78.84,32.32,8.2,1.51,9.06,2.25,32.89,2.97,69.36,0.35,78.47,100.16,740.42,1.39,21.06,3.16
2025-02-23,75.08,177.92,65.7,84.64,98.45,34.79,17.74,1.17,16.08,2.35,31.93,3.8,53.26,0.34,98.88,151.91,739.47,1.43,24.16,3.16
2025-02-24,127.33,244.56,123.38,91.65,149.06,43.48,8.62,1.72,12.04,3.9,33.91,4.22,63.1,0.31,90.43,154.83,740.3,1.47,22.52,3.16
2025-02-25,99.35,272.12,168.89,98.33,193.87,42.16,19.27,2.29,15.02,4.35,40.36,7.69,53.32,0.32,119.72,191.19,740.26,1.33,24.49,3.16
2025-02-26,142.38,346.75,189.12,110.35,212.44,51.86,22.0,3.79,11.56,4.72,57.33,11.87,57.02,0.39,192.8,114.36,739.64,1.48,24.52,3.16
2025-02-27,123.29,286.81,120.9,80.57,141.13,44.67,16.83,2.48,5.14,3.89,46.64,10.34,67.37,1.16,110.29,128.29,740.88,1.47,23.4,3.16
2025-02-28,85.46,131.46,27.21,54.96,51.34,56.72,20.15,1.75,5.86,3.3,39.8,6.49,74.59,0.89,154.35,3.47,736.29,1.32,21.94,3.16
2025-03-01,70.44,128.52,67.37,84.89,99.92,69.95,18.04,1.46,7.34,2.71,32.96,2.64,69.11,0.77,133.63,138.01,736.21,1.35,22.66,2.7
2025-03-02,85.46,192.38,116.9,105.2,150.98,57.79,26.86,1.54,10.12,2.87,26.48,2.49,57.84,0.44,104.28,141.77,735.99,1.35,22.32,2.7
2025-03-03,68.28,228.32,88.99,121.92,137.22,52.46,47.73,1.28,17.94,2.79,30.7,3.58,49.35,0.44,145.93,139.0,736.71,1.43,23.34,2.7
